Distrito;Serviço;Quantidade;Porcentagem
BELEM;Castrar cães e gatos gratuitamente;9;0.07485029940119761
BELEM;Reclamar sobre coleta de lixo domiciliar;9;0.07485029940119761
BELEM;[Solicitado pela Defesa Civil ? uso interno]  Vistoria em área de risco;8;0.0665335994677312
BELEM;Comércio irregular;8;0.0665335994677312
BELEM;Ônibus - Reclamar de motorista por atraso na partida;8;0.0665335994677312
BELEM;Praças - Solicitar manutenção de equipamentos (mesas, bancos, brinquedos e equipamentos de ginástica);8;0.0665335994677312
BELEM;Denunciar terreno com muro danificado/inexistente;8;0.0665335994677312
BELEM;Denúncia de despejo irregular de esgoto ou outros poluentes de águas dentro dos limites do município;8;0.0665335994677312
BELEM;Praças - sugerir reforma e revitalização;8;0.0665335994677312
BELEM;Pernilongo/Mosquito - Solicitar vistoria em local infestado;7;0.0582168995342648
BELEM;Sugerir construção de calçadas em áreas públicas e praças;7;0.0582168995342648
BELEM;Descarte de entulho em flagrante;7;0.0582168995342648
BELEM;Solicitar lavagem de calçadões e locais públicos;7;0.0582168995342648
BELEM;Selo de identificação de estabelecimento gerador de resíduos de saúde ? 1ª e 2ª via;7;0.0582168995342648
BELEM;Vistoria e reparo de pontes e viadutos;6;0.049900199600798396
BELEM;Morcegos - Reclamar sobre local com morcegos;6;0.049900199600798396
BELEM;Ônibus - Solicitar estudo para alteração de itinerário ou ponto inicial/final;6;0.049900199600798396
BELEM;Parques ? Reclamar sobre manutenção e limpeza;6;0.049900199600798396
BELEM;Solicitar certidão de auto de multa de imóvel;6;0.049900199600798396
BELEM;Denunciar loteamento irregular ou clandestino;6;0.049900199600798396
BELEM;Perturbação do sossego;6;0.049900199600798396
BELEM;Ônibus - Solicitar limpeza e higienização;6;0.049900199600798396
BELEM;Denúncia de condições inadequadas de equipamentos de transportes (elevadores, escadas rolantes, plataforma de elevação vertical);6;0.049900199600798396
BELEM;Denunciar má conduta de empregados da CET;6;0.049900199600798396
BELEM;Autos de Infração - Fale com a Fazenda;6;0.049900199600798396
BELEM;Solicitar fiscalização de ausência de vagas reservadas em estabelecimento comercial;6;0.049900199600798396
BELEM;Denunciar janela ou abertura a menos de 1,50m do vizinho;5;0.041583499667332
BELEM;Publicidade - solicitar fiscalização de publicidade irregular;5;0.041583499667332
BELEM;Feira Livre - Fazer reclamação sobre falta de limpeza da rua;5;0.041583499667332
BELEM;Maria da Penha;5;0.041583499667332
BELEM;Reclamações sobre coleta de resíduos de serviços de saúde;5;0.041583499667332
BELEM;Sugerir criação e ampliação de estacionamento de veículos em vias públicas;5;0.041583499667332
BELEM;Manutenção de placa com nome de rua;5;0.041583499667332
BELEM;Denunciar fechamento de ruas e vilas;5;0.041583499667332
BELEM;Bilhete Único - Relatar erro de cobrança em integração (ônibus e metrô/trem);5;0.041583499667332
BELEM;Ônibus ? Solicitar mudança de ponto ou abrigo;4;0.0332667997338656
BELEM;Erosão;4;0.0332667997338656
BELEM;Ônibus ? Solicitar implantação de ponto ou abrigo;4;0.0332667997338656
BELEM;Poluição do ar - Denunciar fumaça, fuligem, poeira e outras partículas;4;0.0332667997338656
BELEM;Reclamar sobre eventos na via;4;0.0332667997338656
BELEM;Solicitar vistoria e reparo de pontes e viadutos;4;0.0332667997338656
BELEM;Ocorrências com Drogas;4;0.0332667997338656
BELEM;Avisar sobre animal agressor em vias públicas;4;0.0332667997338656
BELEM;Taxi / Aplicativos - Denúncia de conduta ou postura do condutor;4;0.0332667997338656
BELEM;Obra de arte (danificada);4;0.0332667997338656
BELEM;Ecoponto - Fazer reclamação;4;0.0332667997338656
BELEM;Ônibus  ? Solicitar reinstalação de ponto ou abrigo;3;0.024950099800399198
BELEM;Vaga de estacionamento na via - solicitar análise de proibição;3;0.024950099800399198
BELEM;Árvore em área interna - Comunicar remoção ou poda emergencial à Prefeitura;3;0.024950099800399198
BELEM;Instalação de contêiner para coleta de lixo domiciliar;3;0.024950099800399198
BELEM;Agressão;3;0.024950099800399198
BELEM;Incêndio;3;0.024950099800399198
BELEM;Denunciar cheiro forte causando incômodo;3;0.024950099800399198
BELEM;Guia rebaixada - solicitar fiscalização de rebaixamento irregular;3;0.024950099800399198
BELEM;Guias para travessia de pedestres - Solicitar rebaixamento;3;0.024950099800399198
BELEM;Crimes contra o meio ambiente;3;0.024950099800399198
BELEM;Denunciar violência contra mulher;3;0.024950099800399198
BELEM;Cães e gatos invasores de instituições públicas - Solicitar avaliação;3;0.024950099800399198
BELEM;Guarda Civil Metropolitana (GCM) ? Fazer crítica ou reclamação;3;0.024950099800399198
BELEM;Atitude Suspeita;3;0.024950099800399198
BELEM;Invasão;3;0.024950099800399198
BELEM;Solicitar limpeza e manutenção de monumentos públicos;3;0.024950099800399198
BELEM;Desabamento;3;0.024950099800399198
BELEM;Denunciar caçamba irregular de entulho de construção;3;0.024950099800399198
BELEM;Bilhete Único - Relatar erro de cobrança em integração (ônibus e mêtro/trem);2;0.0166333998669328
BELEM;Faixas e corredores de ônibus - Solicitar avaliação de problemas;2;0.0166333998669328
BELEM;Árvore em área interna - Solicitar avaliação da Prefeitura;2;0.0166333998669328
BELEM;Instalação de contêiner para coleta seletiva;2;0.0166333998669328
BELEM;Acessibilidade - Solicitar fiscalização em edificações;2;0.0166333998669328
BELEM;WiFi Livre SP - Reclamar sobre problemas na conexão;2;0.0166333998669328
BELEM;Ônibus - Solicitar reparo de problemas mecânicos;2;0.0166333998669328
BELEM;Coleta seletiva - Solicitar manutenção de contêiner;2;0.0166333998669328
BELEM;Ônibus - Reparar catraca eletrônica, validador ou terminal de recarga com falha;2;0.0166333998669328
BELEM;Denúncia de má conduta dos funcionários (motoristas /coletores);2;0.0166333998669328
BELEM;Denúncia de ocupação irregular de área verde localizada em área privada dentro do município;2;0.0166333998669328
BELEM;Denunciar irregularidades em creches conveniadas;2;0.0166333998669328
BELEM;Solicitar instalação de contêiner para coleta seletiva;2;0.0166333998669328
BELEM;Denúncia de edificação não adaptada às normas de segurança;2;0.0166333998669328
BELEM;Dano ao patrimônio;2;0.0166333998669328
BELEM;Solicitar fiscalização de estacionamentos particulares;2;0.0166333998669328
BELEM;Denunciar negligência e abandono de pessoa idosa;2;0.0166333998669328
BELEM;Denunciar material de construção depositado em vias públicas;2;0.0166333998669328
BELEM;Animais silvestres ? Agendar entrega voluntária;1;0.0083166999334664
BELEM;Ciclovias, ciclofaixas e ciclorrotas - Solicitar avaliação da infraestrutura;1;0.0083166999334664
BELEM;Denúncia de má conduta dos funcionários de limpeza;1;0.0083166999334664
BELEM;Reclamação de sinalização inadequada de terminais de ônibus;1;0.0083166999334664
BELEM;Programa Renda Mínima -  Denúncia de cadastramento/recebimento de benefício indevido;1;0.0083166999334664
BELEM;Solicitar plantio de árvores em passeio público ou calçada;1;0.0083166999334664
BELEM;Táxi - Denunciar desobediência ao regulamento de Ponto de Taxi;1;0.0083166999334664
BELEM;Instalação de placa com nome de rua;1;0.0083166999334664
BELEM;Uniforme escolar - Avisar sobre problemas na compra dos uniformes;1;0.0083166999334664
BELEM;Animal de grande porte solto - Solicitar remoção;1;0.0083166999334664
BELEM;Desentendimento;1;0.0083166999334664
BELEM;Táxi/Aplicativos - Achados e perdidos;1;0.0083166999334664
BELEM;Ciclofaixas de lazer - Solicitar avaliação;1;0.0083166999334664
BELEM;Denúncia de represamento ou aterramento de rio ou córrego;1;0.0083166999334664
BELEM;Ônibus ? Solicitar criação ou reativação de linha;1;0.0083166999334664
BELEM;Escorpião - Solicitar vistoria de local com escorpiões;1;0.0083166999334664
BELEM;Ônibus - Denunciar alteração de itinerário ou ponto inicial/final;1;0.0083166999334664
BELEM;Telecentro - Reclamação;1;0.0083166999334664
BELEM;Ciclovias, ciclofaixas e ciclorrotas - Sugerir implantação;1;0.0083166999334664
BELEM;Vielas e escadarias - solicitar manutenção;1;0.0083166999334664
BELEM;Parques ? Denunciar uso inadequado;1;0.0083166999334664
BELEM;Programa Bolsa Família ? Denunciar cadastramento/recebimento de benefício indevido;1;0.0083166999334664
BELEM;Ônibus ? Elogiar empresa operadora;1;0.0083166999334664
BELEM;Implantação de coleta porta-porta;1;0.0083166999334664
BELEM;Córrego - solicitar limpeza;1;0.0083166999334664
BELEM;Limpeza Urbana - Fazer elogio aos funcionários;1;0.0083166999334664
BELEM;Ciclovias, ciclofaixas e ciclorrotas - solicitar manutenção da sinalização e pintura;1;0.0083166999334664
BELEM;Propaganda irregular - solicitar remoção;1;0.0083166999334664
BELEM;Olho Vivo - Reclamações;1;0.0083166999334664
BELEM;Animais silvestres feridos ? Solicitar atendimento veterinário;1;0.0083166999334664
BELEM;Denúncia de colocação de lixo reciclável fora do horário de coleta;1;0.0083166999334664
BELEM;Solicitação de policiamento;1;0.0083166999334664
BELEM;Denunciar violência e maus tratos de criança ou adolescente;1;0.0083166999334664
BELEM;Sugerir obras de drenagem em córregos;1;0.0083166999334664
BELEM;Extorsão;1;0.0083166999334664
BELEM;Sugerir instalação de mobiliário (mesas, bancos, brinquedos, equipamentos de ginástica) em áreas públicas e praças;1;0.0083166999334664
BELEM;Táxi - Denunciar cobrança indevida durante viagem;1;0.0083166999334664
BELEM;Denunciar estabelecimento gerador de resíduos de saúde não cadastrado;1;0.0083166999334664
BELEM;Denunciar irregularidade na venda de Cartão Azul Digital ? CAD por postos credenciados;1;0.0083166999334664
BELEM;Funcionários da CET - Fazer elogio;1;0.0083166999334664
BELEM;Denunciar conduta inadequada de funcionário(a) público(a);1;0.0083166999334664
BELEM;Pré-ocorrência;1;0.0083166999334664
BELEM;Fazer reclamação de falta de lavagem de calçadões;1;0.0083166999334664
BELEM;Sugerir criação e ampliação de vagas para Idoso/Defis em vias públicas;1;0.0083166999334664
BELEM;Vazamento de gás;1;0.0083166999334664
BELEM;Inundação;1;0.0083166999334664
JAGUARE;Tapa-buraco;867;19.113756613756614
JAGUARE;Entulho e grandes objetos em via pública - solicitar remoção;358;7.8924162257495585
JAGUARE;Árvore ? Solicitar avaliação em calçadas e praças para fins de poda ou remoção;344;7.583774250440917
JAGUARE;Praça e canteiro central - solicitar roçada;281;6.194885361552028
JAGUARE;Reclamação de poluição sonora - PSIU;241;5.313051146384479
JAGUARE;Baixas temperaturas ? Solicitar atendimento social;166;3.659611992945326
JAGUARE;Guias e sarjetas - Solicitar capinação;140;3.0864197530864197
JAGUARE;Reclamação;135;2.976190476190476
JAGUARE;Solicitar limpeza de bueiros, boca de lobo e poços de visita;124;2.7336860670194003
JAGUARE;Solicitar remoção de veículo/carcaça abandonado na via pública;117;2.579365079365079
JAGUARE;Fazer reclamação de falta de varrição;108;2.380952380952381
JAGUARE;Guias, sarjetas e sarjetões - solicitar manutenção;106;2.3368606701940036
JAGUARE;Ônibus - Reclamar de intervalo excessivo da linha;61;1.3447971781305115
JAGUARE;Solicitar fiscalização de obra e reforma em imóvel particular;58;1.2786596119929452
JAGUARE;Circulação e acesso de veículos e pessoas - Solicitar avaliação;55;1.2125220458553791
JAGUARE;Pessoa em situação de rua ? Solicitar atendimento social;45;0.992063492063492
JAGUARE;Lixeiras públicas - solicitar instalação, manutenção ou limpeza;42;0.9259259259259258
JAGUARE;Ratos - Solicitar vistoria em local infestado;39;0.8597883597883598
JAGUARE;Denunciar invasão de áreas municipais;36;0.7936507936507936
JAGUARE;Denunciar falta de limpeza de terrenos e imóveis particulares;36;0.7936507936507936
JAGUARE;Intensificar fiscalização de veículos estacionados/parados irregularmente;35;0.7716049382716049
JAGUARE;Abelhas e Vespas - Solicitar vistoria em ninhos;33;0.7275132275132274
JAGUARE;Denunciar condições inadequadas de criação;33;0.7275132275132274
JAGUARE;Trabalho Infantil - Solicitar atendimento social para criança ou adolescente;33;0.7275132275132274
JAGUARE;Acessibilidade - solicitar avaliação de obstáculo na calçada;30;0.6613756613756614
JAGUARE;Comércio, serviço e indústria - solicitar fiscalização de funcionamento;29;0.6393298059964726
JAGUARE;Reformar galerias de águas de chuvas (pluviais);28;0.6172839506172839
JAGUARE;Risco iminente de queda de árvore;28;0.6172839506172839
JAGUARE;Ocorrências com animais silvestres;27;0.5952380952380952
JAGUARE;Denunciar descarte irregular de entulho e outros resíduos em área pública;26;0.5731922398589064
JAGUARE;Ônibus ? Denunciar motorista, cobrador ou fiscal por atitude inadequada;25;0.5511463844797178
JAGUARE;Solicitar remoção de animal morto em via pública;24;0.5291005291005291
JAGUARE;Calçada pública - solicitar manutenção;23;0.5070546737213404
JAGUARE;Tapa-buraco em faixa exclusiva ou corredor de ônibus;22;0.48500881834215165
JAGUARE;Árvore em área interna ? Solicitar autorização para remoção de árvore com apresentação de laudo;21;0.4629629629629629
JAGUARE;Devoluções e Restituições ? Fale com a Fazenda;19;0.41887125220458554
JAGUARE;Bilhete Único - Relatar falha na recarga;19;0.41887125220458554
JAGUARE;Denunciar reserva irregular de vaga;17;0.37477954144620806
JAGUARE;Travessia de pedestres - Solicitar avaliação;17;0.37477954144620806
JAGUARE;Risco de desabamento;17;0.37477954144620806
JAGUARE;Instalação e remoção de lixeira;17;0.37477954144620806
JAGUARE;Árvore em área interna - Comunicar poda à Prefeitura;17;0.37477954144620806
JAGUARE;Manutenção de placas de trânsito;16;0.3527336860670194
JAGUARE;Drenagem de água da chuva - Bueiros e bocas de lobo;16;0.3527336860670194
JAGUARE;Solicitar lavagem de calçadões e locais públicos;15;0.3306878306878307
JAGUARE;Solicitar vistoria e reparo de pontes e viadutos;15;0.3306878306878307
JAGUARE;Queda de árvore;14;0.30864197530864196
JAGUARE;Outras ocorrências em escolas;14;0.30864197530864196
JAGUARE;Altas Temperaturas - Solicitar Atendimento Social;14;0.30864197530864196
JAGUARE;Semáforo de veículos e pedestres - Sugerir ajuste de tempo;13;0.2865961199294532
JAGUARE;Perturbação do sossego;13;0.2865961199294532
JAGUARE;Sinalização horizontal apagada (pintura de solo) ? Solicitar repintura;13;0.2865961199294532
JAGUARE;Castrar cães e gatos gratuitamente;13;0.2865961199294532
JAGUARE;Escorpião - Solicitar vistoria de local com escorpiões;12;0.26455026455026454
JAGUARE;Queda de galho;12;0.26455026455026454
JAGUARE;Calçada particular - denunciar calçada danificada ou inexistente;12;0.26455026455026454
JAGUARE;Cata Bagulho - Fazer reclamação de não retirada de material;11;0.24250440917107582
JAGUARE;Foco de dengue - Solicitar vistoria de local com água parada;11;0.24250440917107582
JAGUARE;Ônibus - Reclamar de descumprimento de partida no ponto inicial/final;10;0.2204585537918871
JAGUARE;Vielas e escadarias - solicitar manutenção;10;0.2204585537918871
JAGUARE;Árvore - denunciar poda ou remoção não autorizada;10;0.2204585537918871
JAGUARE;Sacos de varrição - Fazer reclamação de falta de remoção;10;0.2204585537918871
JAGUARE;Lixo domiciliar ? Denunciar colocação de lixo fora do horário de coleta;10;0.2204585537918871
JAGUARE;Ônibus - Denunciar motorista por não atender ao sinal de embarque e desembarque;9;0.1984126984126984
JAGUARE;Rachadura de Edificação;9;0.1984126984126984
JAGUARE;Ponto de ônibus ? Solicitar manutenção, conserto e/ou limpeza de equipamento existente;9;0.1984126984126984
JAGUARE;Ônibus - Manutenção do veículo em geral;9;0.1984126984126984
